8.2408 	EXP 	window1: blendMode = 'avg'
8.2586 	EXP 	window1: blendMode = 'avg'
8.2760 	EXP 	window1: blendMode = 'avg'
8.2907 	EXP 	window1: blendMode = 'avg'
8.3081 	EXP 	window1: blendMode = 'avg'
8.3249 	EXP 	window1: blendMode = 'avg'
8.3411 	EXP 	window1: blendMode = 'avg'
8.3577 	EXP 	window1: blendMode = 'avg'
8.3745 	EXP 	window1: blendMode = 'avg'
8.3918 	EXP 	window1: blendMode = 'avg'
8.4085 	EXP 	window1: blendMode = 'avg'
8.4251 	EXP 	window1: blendMode = 'avg'
8.4409 	EXP 	window1: blendMode = 'avg'
8.4570 	EXP 	window1: blendMode = 'avg'
8.4743 	EXP 	window1: blendMode = 'avg'
8.4910 	EXP 	window1: blendMode = 'avg'
8.5083 	EXP 	window1: blendMode = 'avg'
8.5244 	EXP 	window1: blendMode = 'avg'
8.5411 	EXP 	window1: blendMode = 'avg'
8.5583 	EXP 	window1: blendMode = 'avg'
8.5743 	EXP 	window1: blendMode = 'avg'
8.5915 	EXP 	window1: blendMode = 'avg'
8.6078 	EXP 	window1: blendMode = 'avg'
8.6240 	EXP 	window1: blendMode = 'avg'
8.6410 	EXP 	window1: blendMode = 'avg'
8.6573 	EXP 	window1: blendMode = 'avg'
8.6754 	EXP 	window1: blendMode = 'avg'
8.6908 	EXP 	window1: blendMode = 'avg'
8.7074 	EXP 	window1: blendMode = 'avg'
8.7242 	EXP 	window1: blendMode = 'avg'
8.7407 	EXP 	window1: blendMode = 'avg'
8.7575 	EXP 	window1: blendMode = 'avg'
8.7751 	EXP 	window1: blendMode = 'avg'
8.7910 	EXP 	window1: blendMode = 'avg'
8.8079 	EXP 	window1: blendMode = 'avg'
8.8244 	EXP 	window1: blendMode = 'avg'
8.8409 	EXP 	window1: blendMode = 'avg'
8.8571 	EXP 	window1: blendMode = 'avg'
8.8737 	EXP 	window1: blendMode = 'avg'
8.8901 	EXP 	window1: blendMode = 'avg'
8.9070 	EXP 	window1: blendMode = 'avg'
8.9247 	EXP 	window1: blendMode = 'avg'
8.9414 	EXP 	window1: blendMode = 'avg'
8.9577 	EXP 	window1: blendMode = 'avg'
8.9743 	EXP 	window1: blendMode = 'avg'
8.9905 	EXP 	window1: blendMode = 'avg'
9.0079 	EXP 	window1: blendMode = 'avg'
9.0248 	EXP 	window1: blendMode = 'avg'
9.0407 	EXP 	window1: blendMode = 'avg'
9.0580 	EXP 	window1: blendMode = 'avg'
9.0744 	EXP 	window1: blendMode = 'avg'
9.0907 	EXP 	window1: blendMode = 'avg'
9.1077 	EXP 	window1: blendMode = 'avg'
9.1246 	EXP 	window1: blendMode = 'avg'
9.1410 	EXP 	window1: blendMode = 'avg'
9.1563 	EXP 	cue_right: autoDraw = False
9.1563 	EXP 	cue_img1: autoDraw = False
9.1563 	EXP 	fixation: autoDraw = True
9.1563 	EXP 	fixation: autoDraw = True
9.1567 	EXP 	window1: blendMode = 'avg'
9.1743 	EXP 	window1: blendMode = 'avg'
9.1906 	EXP 	window1: blendMode = 'avg'
9.2079 	EXP 	window1: blendMode = 'avg'
9.2242 	EXP 	window1: blendMode = 'avg'
9.2406 	EXP 	window1: blendMode = 'avg'
9.2575 	EXP 	window1: blendMode = 'avg'
9.2743 	EXP 	window1: blendMode = 'avg'
9.2899 	EXP 	window1: blendMode = 'avg'
9.3071 	EXP 	window1: blendMode = 'avg'
9.3243 	EXP 	window1: blendMode = 'avg'
9.3405 	EXP 	window1: blendMode = 'avg'
9.3577 	EXP 	window1: blendMode = 'avg'
9.3741 	EXP 	window1: blendMode = 'avg'
9.3909 	EXP 	window1: blendMode = 'avg'
9.4071 	EXP 	window1: blendMode = 'avg'
9.4245 	EXP 	window1: blendMode = 'avg'
9.4413 	EXP 	window1: blendMode = 'avg'
9.4574 	EXP 	window1: blendMode = 'avg'
9.4743 	EXP 	window1: blendMode = 'avg'
9.4913 	EXP 	window1: blendMode = 'avg'
9.5073 	EXP 	window1: blendMode = 'avg'
9.5243 	EXP 	window1: blendMode = 'avg'
9.5407 	EXP 	window1: blendMode = 'avg'
9.5566 	EXP 	window1: blendMode = 'avg'
9.5740 	EXP 	window1: blendMode = 'avg'
9.5906 	EXP 	window1: blendMode = 'avg'
9.6078 	EXP 	window1: blendMode = 'avg'
9.6245 	EXP 	window1: blendMode = 'avg'
9.6411 	EXP 	window1: blendMode = 'avg'
9.6574 	EXP 	window1: blendMode = 'avg'
9.6740 	EXP 	window1: blendMode = 'avg'
9.6906 	EXP 	window1: blendMode = 'avg'
